Experiment,Parameter,Outcome,Memory,Runtime,Detection delay,TP,FP,FN
RDDM + NB,0.5731578947368421,,64088,21.561610001299414,,0,1,1
CDDM + NB,0.5731578947368421,,8944,49.75005999949644,,0,0,1
HDDM_A_test + NB,0.5731578947368421,,1232,30.580993998228223,,0,0,1
RDDM + NB,0.5731578947368421,,63992,21.287899999151705,,0,0,1
CDDM + NB,0.5731578947368421,,8944,50.17549200056237,,0,0,1
HDDM_A_test + NB,0.5731578947368421,,1264,27.0850220003922,,0,1,1
RDDM + NB,0.5731578947368421,,63944,22.022336001100484,,0,0,1
CDDM + NB,0.5731578947368421,,8944,49.543135000931215,,0,0,1
HDDM_A_test + NB,0.5731578947368421,,1264,27.028427000914235,,0,0,1
RDDM + NB,0.5731578947368421,,63992,21.58046899967303,,0,0,1
CDDM + NB,0.5731578947368421,,8944,49.84669100122119,,0,0,1
HDDM_A_test + NB,0.5731578947368421,,1264,26.814959999683197,,0,0,1
RDDM + NB,0.5731578947368421,,63992,28.585526000824757,,0,0,1
CDDM + NB,0.5731578947368421,,8944,49.7291129995574,,0,0,1
HDDM_A_test + NB,0.5731578947368421,,1296,27.604401999269612,,0,0,1
RDDM + NB,0.5731578947368421,,64024,22.085810000135098,,0,1,1
CDDM + NB,0.5731578947368421,,8944,48.56916400058253,,0,0,1
HDDM_A_test + NB,0.5731578947368421,,1264,27.27063999918755,,0,0,1
RDDM + NB,0.5731578947368421,,63976,21.685027999410522,,0,1,1
CDDM + NB,0.5731578947368421,,8944,49.55309000069974,,0,0,1
HDDM_A_test + NB,0.5731578947368421,,1264,26.837933999559027,,0,0,1
RDDM + NB,0.5731578947368421,,63992,21.546428000874585,,0,0,1
CDDM + NB,0.5731578947368421,,8944,65.1465430000826,,0,0,1
HDDM_A_test + NB,0.5731578947368421,,1264,32.43041899986565,,0,0,1
RDDM + NB,0.5731578947368421,,64024,21.747098000560072,,0,1,1
CDDM + NB,0.5731578947368421,,8944,49.716899999111774,,0,0,1
HDDM_A_test + NB,0.5731578947368421,,1232,26.954711000144016,,0,0,1
RDDM + NB,0.5731578947368421,,64056,21.30565700099396,,0,0,1
CDDM + NB,0.5731578947368421,,8944,49.860708000778686,,0,0,1
HDDM_A_test + NB,0.5731578947368421,,1200,26.782180000736844,,0,0,1
RDDM + NB,0.5731578947368421,,63992,21.228554000117583,,0,0,1
CDDM + NB,0.5731578947368421,,8944,49.50752999866381,,0,0,1
HDDM_A_test + NB,0.5731578947368421,,1232,27.888845001143636,,0,0,1
RDDM + NB,0.5731578947368421,,64024,22.95695500106376,,0,1,1
CDDM + NB,0.5731578947368421,,8944,49.98658300064562,,0,0,1
HDDM_A_test + NB,0.5731578947368421,,1232,26.882287000262295,,0,0,1
RDDM + NB,0.5731578947368421,,64056,21.525996000491432,,0,0,1
CDDM + NB,0.5731578947368421,,8944,50.44071299926145,,0,0,1
HDDM_A_test + NB,0.5731578947368421,,1264,28.396850000717677,,0,0,1
RDDM + NB,0.5731578947368421,,64056,21.64162799999758,,0,0,1
CDDM + NB,0.5731578947368421,,8944,48.63861800004088,,0,0,1
HDDM_A_test + NB,0.5731578947368421,,1200,26.99157499955618,,0,0,1
RDDM + NB,0.5731578947368421,,63992,27.63662200050021,,0,0,1
CDDM + NB,0.5731578947368421,,8944,64.49728400002641,,0,0,1
HDDM_A_test + NB,0.5731578947368421,,1232,26.349113999458496,,0,0,1
RDDM + NB,0.5731578947368421,,63992,21.544835000895546,,0,1,1
CDDM + NB,0.5731578947368421,,8944,49.87126699961664,,0,0,1
HDDM_A_test + NB,0.5731578947368421,,1264,28.64471099928778,,0,0,1
RDDM + NB,0.5731578947368421,,63992,21.760620000350173,,0,0,1
CDDM + NB,0.5731578947368421,,8944,49.896253000042634,,0,0,1
HDDM_A_test + NB,0.5731578947368421,,1264,26.928904000669718,,0,0,1
RDDM + NB,0.5731578947368421,,64024,21.181833000810002,,0,1,1
CDDM + NB,0.5731578947368421,,8944,53.16269900140469,,0,0,1
HDDM_A_test + NB,0.5731578947368421,,1264,32.90244700110634,,0,0,1
RDDM + NB,0.5731578947368421,,63992,28.758847000062815,,0,0,1
CDDM + NB,0.5731578947368421,,8944,65.2193410005566,,0,0,1
HDDM_A_test + NB,0.5731578947368421,,1296,36.95685200000298,,0,0,1
RDDM + NB,0.5731578947368421,,63992,21.427333000247017,,0,0,1
CDDM + NB,0.5731578947368421,,8944,50.90783299965551,,0,0,1
HDDM_A_test + NB,0.5731578947368421,,1200,26.888620001045638,,0,0,1
RDDM + NB,0.5731578947368421,,64024,21.957512999506434,,0,1,1
CDDM + NB,0.5731578947368421,,8944,50.27013499966415,,0,0,1
HDDM_A_test + NB,0.5731578947368421,,1200,27.292950999253662,,0,0,1
RDDM + NB,0.5731578947368421,,63944,21.57149900085642,,0,0,1
CDDM + NB,0.5731578947368421,,8944,49.80202600017947,,0,0,1
HDDM_A_test + NB,0.5731578947368421,,1232,27.116314000522834,,0,0,1
RDDM + NB,0.5731578947368421,,64024,27.14063499843178,,0,1,1
CDDM + NB,0.5731578947368421,,8944,51.14478099858388,,0,0,1
HDDM_A_test + NB,0.5731578947368421,,1296,26.903566000328283,,0,0,1
RDDM + NB,0.5731578947368421,,64024,21.19311200112861,,0,1,1
CDDM + NB,0.5731578947368421,,8944,49.448920999566326,,0,0,1
HDDM_A_test + NB,0.5731578947368421,,1296,30.77530900009151,,0,0,1
RDDM + NB,0.5731578947368421,,63992,21.456679000039003,,0,0,1
CDDM + NB,0.5731578947368421,,8944,50.97813400061568,,0,0,1
HDDM_A_test + NB,0.5731578947368421,,1232,26.91881300052046,,0,0,1
RDDM + NB,0.5731578947368421,,63992,21.34592099901056,,0,0,1
CDDM + NB,0.5731578947368421,,8944,51.13809600152308,,0,0,1
HDDM_A_test + NB,0.5731578947368421,,1264,27.20533499996236,,0,0,1
RDDM + NB,0.5731578947368421,,64056,21.27376099997491,,0,0,1
CDDM + NB,0.5731578947368421,,8944,49.27123200104688,,0,0,1
HDDM_A_test + NB,0.5731578947368421,,1264,27.352416000212543,,0,0,1
RDDM + NB,0.5731578947368421,,63992,21.619995999571984,,0,0,1
CDDM + NB,0.5731578947368421,,8944,49.55452499962121,,0,0,1
HDDM_A_test + NB,0.5731578947368421,,1200,27.471551000417094,,0,0,1
RDDM + NB,0.5731578947368421,,63992,21.76335200056201,,0,0,1
CDDM + NB,0.5731578947368421,,8944,54.33107499993639,,0,0,1
HDDM_A_test + NB,0.5731578947368421,,1264,28.840406999734114,,0,0,1
RDDM + NB,0.5731578947368421,,64024,21.224595000603586,,0,1,1
CDDM + NB,0.5731578947368421,,8944,49.559352000869694,,0,0,1
HDDM_A_test + NB,0.5731578947368421,,1264,26.780117999805952,,0,0,1
RDDM + NB,0.5731578947368421,,64024,21.06318000005558,,0,1,1
CDDM + NB,0.5731578947368421,,8944,49.72499799987418,,0,0,1
HDDM_A_test + NB,0.5731578947368421,,1264,26.52520599986019,,0,0,1
RDDM + NB,0.5731578947368421,,63992,22.07339699998556,,0,0,1
CDDM + NB,0.5731578947368421,,8944,57.4399489996722,,0,0,1
HDDM_A_test + NB,0.5731578947368421,,1264,26.994828000169946,,0,0,1
RDDM + NB,0.5731578947368421,,64024,21.08841999870492,,0,1,1
CDDM + NB,0.5731578947368421,,8944,49.17240800023137,,0,0,1
HDDM_A_test + NB,0.5731578947368421,,1200,27.251126999544795,,0,0,1
RDDM + NB,0.5731578947368421,,63992,22.61993399952189,,0,0,1
CDDM + NB,0.5731578947368421,,8944,49.4642230005411,,0,0,1
HDDM_A_test + NB,0.5731578947368421,,1296,26.98262900048576,,0,0,1
RDDM + NB,0.5731578947368421,,64024,21.528741999645717,,0,1,1
CDDM + NB,0.5731578947368421,,8944,55.10138200043002,,0,0,1
HDDM_A_test + NB,0.5731578947368421,,1264,27.85287099868583,,0,0,1
RDDM + NB,0.5731578947368421,,64088,21.33169300032023,,0,1,1
CDDM + NB,0.5731578947368421,,8944,52.59053500049049,,0,0,1
HDDM_A_test + NB,0.5731578947368421,,1232,27.70500400038145,,0,0,1
RDDM + NB,0.5731578947368421,,64088,22.375477999958093,,0,1,1
CDDM + NB,0.5731578947368421,,8944,48.47871000129089,,0,0,1
HDDM_A_test + NB,0.5731578947368421,,1264,26.95020000101067,,0,0,1
RDDM + NB,0.5731578947368421,,63992,22.25283000007039,,0,0,1
CDDM + NB,0.5731578947368421,,8944,52.141256999675534,,0,0,1
HDDM_A_test + NB,0.5731578947368421,,1232,33.78101399903244,,0,0,1
RDDM + NB,0.5731578947368421,,64024,28.27961600087292,,0,1,1
CDDM + NB,0.5731578947368421,,8944,54.00531099985528,,0,0,1
HDDM_A_test + NB,0.5731578947368421,,1264,27.693653999449452,,0,0,1
RDDM + NB,0.5731578947368421,,64024,21.395739999206853,,0,2,1
CDDM + NB,0.5731578947368421,,8944,49.53892100093071,,0,0,1
HDDM_A_test + NB,0.5731578947368421,,1264,26.819877999514574,,0,0,1
RDDM + NB,0.5731578947368421,,64056,21.207202000368852,,0,0,1
CDDM + NB,0.5731578947368421,,8944,49.88035199858132,,0,0,1
HDDM_A_test + NB,0.5731578947368421,,1232,27.215530000830768,,0,0,1
RDDM + NB,0.5731578947368421,,64024,21.072035999168293,,0,1,1
CDDM + NB,0.5731578947368421,,8944,59.16960699869378,,0,0,1
HDDM_A_test + NB,0.5731578947368421,,1264,32.32355100044515,,0,0,1
RDDM + NB,0.5731578947368421,,63992,24.753948999205022,,0,0,1
CDDM + NB,0.5731578947368421,,8944,49.15866099872801,,0,0,1
HDDM_A_test + NB,0.5731578947368421,,1264,27.008950999515946,,0,0,1
RDDM + NB,0.5731578947368421,,63992,21.660516000338248,,0,0,1
CDDM + NB,0.5731578947368421,,8944,49.37409599915554,,0,0,1
HDDM_A_test + NB,0.5731578947368421,,1264,26.29525799966359,,0,0,1
RDDM + NB,0.5731578947368421,,63992,21.35371299846156,,0,0,1
CDDM + NB,0.5731578947368421,,8944,48.94063099891355,,0,0,1
HDDM_A_test + NB,0.5731578947368421,,1264,26.966673000060837,,0,0,1
RDDM + NB,0.5731578947368421,,63992,25.214523999238736,,0,0,1
CDDM + NB,0.5731578947368421,,8944,65.17035600154486,,0,0,1
HDDM_A_test + NB,0.5731578947368421,,1296,26.94264599995222,,0,0,1
RDDM + NB,0.5731578947368421,,63992,21.771776999230497,,0,0,1
CDDM + NB,0.5731578947368421,,8944,50.20954899919161,,0,0,1
HDDM_A_test + NB,0.5731578947368421,,1264,27.14738700160524,,0,0,1
RDDM + NB,0.5731578947368421,,64024,21.24645000003511,,0,2,1
CDDM + NB,0.5731578947368421,,8944,49.48473500007822,,0,0,1
HDDM_A_test + NB,0.5731578947368421,,1232,26.90876999986358,,0,0,1
RDDM + NB,0.5731578947368421,,64024,21.0166120014037,,0,1,1
CDDM + NB,0.5731578947368421,,8944,49.3631750014174,,0,0,1
HDDM_A_test + NB,0.5731578947368421,,1264,31.924052998874686,,0,0,1
RDDM + NB,0.5731578947368421,,64056,27.610630000708625,,0,0,1
CDDM + NB,0.5731578947368421,,8944,63.53187799868465,,0,0,1
HDDM_A_test + NB,0.5731578947368421,,1296,29.252742999233305,,0,0,1
RDDM + NB,0.5731578947368421,,64056,22.308827999950154,,0,0,1
CDDM + NB,0.5731578947368421,,8944,48.976518999552354,,0,0,1
HDDM_A_test + NB,0.5731578947368421,,1264,26.98604700162832,,0,0,1
RDDM + NB,0.5731578947368421,,64024,21.886309999899822,,0,1,1
CDDM + NB,0.5731578947368421,,8944,53.174720000242814,,0,0,1
HDDM_A_test + NB,0.5731578947368421,,1264,26.756164001199068,,0,0,1
RDDM + NB,0.5731578947368421,,63992,21.272932999636396,,0,0,1
CDDM + NB,0.5731578947368421,,8944,49.510619001011946,,0,0,1
HDDM_A_test + NB,0.5731578947368421,,1232,32.31469700040179,,0,0,1
RDDM + NB,0.5731578947368421,,63992,21.595383001113078,,0,0,1
CDDM + NB,0.5731578947368421,,8944,51.67936900033965,,0,0,1
HDDM_A_test + NB,0.5731578947368421,,1296,26.923514998998144,,0,0,1
RDDM + NB,0.5731578947368421,,63992,21.41109200056235,,0,0,1
CDDM + NB,0.5731578947368421,,8944,49.793141000918695,,0,0,1
HDDM_A_test + NB,0.5731578947368421,,1296,27.216397000302095,,0,0,1
RDDM + NB,0.5731578947368421,,63992,22.16040100029204,,0,0,1
CDDM + NB,0.5731578947368421,,8944,49.6329039997363,,0,0,1
HDDM_A_test + NB,0.5731578947368421,,1264,27.763452999352012,,0,0,1
RDDM + NB,0.5731578947368421,,64024,21.139655000297353,,0,2,1
CDDM + NB,0.5731578947368421,,8944,49.51724300008209,,0,0,1
HDDM_A_test + NB,0.5731578947368421,,1264,26.842429000680568,,0,0,1
RDDM + NB,0.5731578947368421,,64024,22.078732999943895,,0,1,1
CDDM + NB,0.5731578947368421,,8944,49.430785000367905,,0,0,1
HDDM_A_test + NB,0.5731578947368421,,1232,26.975460999892675,,0,0,1
RDDM + NB,0.5731578947368421,,64024,21.296242000971688,,0,1,1
CDDM + NB,0.5731578947368421,,8944,49.7302559997479,,0,0,1
HDDM_A_test + NB,0.5731578947368421,,1232,27.190193999558687,,0,0,1
RDDM + NB,0.5731578947368421,,64024,28.31173099912121,,0,1,1
CDDM + NB,0.5731578947368421,,8944,56.3244080003642,,0,0,1
HDDM_A_test + NB,0.5731578947368421,,1264,26.962984999045148,,0,0,1
RDDM + NB,0.5731578947368421,,63992,21.39958899897465,,0,0,1
CDDM + NB,0.5731578947368421,,8944,49.9121289994946,,0,0,1
HDDM_A_test + NB,0.5731578947368421,,1200,27.14432500033581,,0,0,1
RDDM + NB,0.5731578947368421,,63992,21.28648500001873,,0,0,1
CDDM + NB,0.5731578947368421,,8944,48.880287000429234,,0,0,1
HDDM_A_test + NB,0.5731578947368421,,1264,27.036158000555588,,0,0,1
RDDM + NB,0.5731578947368421,,64088,21.928762000243296,,0,1,1
CDDM + NB,0.5731578947368421,,8944,57.513703000950045,,0,0,1
HDDM_A_test + NB,0.5731578947368421,,1264,28.50865199980035,,0,0,1
RDDM + NB,0.5731578947368421,,63992,21.22493999922881,,0,0,1
CDDM + NB,0.5731578947368421,,8944,48.64734600050724,,0,0,1
HDDM_A_test + NB,0.5731578947368421,,1296,27.492826999150566,,0,0,1
RDDM + NB,0.5731578947368421,,63992,21.558631999141653,,0,0,1
CDDM + NB,0.5731578947368421,,8944,49.09815100108972,,0,0,1
HDDM_A_test + NB,0.5731578947368421,,1232,26.708925999628264,,0,0,1
RDDM + NB,0.5731578947368421,,64024,21.336236999559333,,0,1,1
CDDM + NB,0.5731578947368421,,8944,49.46240699973714,,0,0,1
HDDM_A_test + NB,0.5731578947368421,,1232,29.949075998956687,,0,1,1
RDDM + NB,0.5731578947368421,,63944,21.35202899989963,,0,0,1
CDDM + NB,0.6252631578947369,,8944,49.725851000403054,,0,0,1
HDDM_A_test + NB,0.6252631578947369,,1232,27.17382499940868,,0,0,1
RDDM + NB,0.6252631578947369,,64024,21.248216999083525,,0,1,1
CDDM + NB,0.6252631578947369,,8944,49.377340999853914,,0,0,1
HDDM_A_test + NB,0.6252631578947369,,1264,26.501299998926697,,0,0,1
RDDM + NB,0.6252631578947369,,64024,21.70138400106225,,0,1,1
CDDM + NB,0.6252631578947369,,8944,50.74646799948823,,0,0,1
HDDM_A_test + NB,0.6252631578947369,,1264,30.280221000793972,,0,0,1
RDDM + NB,0.6252631578947369,,64024,27.39437299896963,,0,1,1
CDDM + NB,0.6252631578947369,,8944,67.22217300011835,,0,0,1
HDDM_A_test + NB,0.6252631578947369,,1232,33.07937499994296,,0,1,1
RDDM + NB,0.6252631578947369,,64024,27.810862000478664,,0,1,1
CDDM + NB,0.6252631578947369,,8944,50.092610999854514,,0,0,1
HDDM_A_test + NB,0.6252631578947369,,1232,26.494525000089197,,0,0,1
RDDM + NB,0.6252631578947369,,63992,21.15954500004591,,0,0,1
CDDM + NB,0.6252631578947369,,8944,49.302694998914376,,0,0,1
HDDM_A_test + NB,0.6252631578947369,,1264,26.90618400083622,,0,0,1
RDDM + NB,0.6252631578947369,,64024,21.786467999845627,,0,1,1
CDDM + NB,0.6252631578947369,,8944,50.59159499978705,,0,0,1
HDDM_A_test + NB,0.6252631578947369,,1264,28.389289000188,,0,0,1
RDDM + NB,0.6252631578947369,,63992,22.347600001012324,,0,0,1
CDDM + NB,0.6252631578947369,,8944,50.108629000533256,,0,0,1
HDDM_A_test + NB,0.6252631578947369,,1264,27.32294300039939,,0,0,1
RDDM + NB,0.6252631578947369,,64024,21.081349999803933,,0,1,1
CDDM + NB,0.6252631578947369,,8944,48.60236600143253,,0,0,1
HDDM_A_test + NB,0.6252631578947369,,1264,26.869260000239592,,0,0,1
RDDM + NB,0.6252631578947369,,63992,21.21017299941741,,0,0,1
CDDM + NB,0.6252631578947369,,8944,49.65681700014102,,0,0,1
HDDM_A_test + NB,0.6252631578947369,,1200,27.091154999652645,,0,0,1
RDDM + NB,0.6252631578947369,,63992,21.708370000851573,,0,0,1
CDDM + NB,0.6252631578947369,,8944,64.68638800106419,,0,0,1
HDDM_A_test + NB,0.6252631578947369,,1232,27.201973000046564,,0,0,1
RDDM + NB,0.6252631578947369,,63992,21.3181330000225,,0,0,1
CDDM + NB,0.6252631578947369,,8944,48.805001000800985,,0,0,1
HDDM_A_test + NB,0.6252631578947369,,1232,26.90039099979913,,0,0,1
RDDM + NB,0.6252631578947369,,63992,21.256213000015123,,0,0,1
CDDM + NB,0.6252631578947369,,8944,50.776346999555244,,0,0,1
HDDM_A_test + NB,0.6252631578947369,,1296,27.06523500091862,,0,0,1
RDDM + NB,0.6252631578947369,,63976,21.077954999782378,,0,2,1
CDDM + NB,0.6252631578947369,,8944,48.69081499964523,,0,0,1
HDDM_A_test + NB,0.6252631578947369,,1264,31.77686100025312,,0,0,1
RDDM + NB,0.6252631578947369,,64024,21.207183001024532,,0,1,1
CDDM + NB,0.6252631578947369,,8944,49.69245400025102,,0,0,1
HDDM_A_test + NB,0.6252631578947369,,1232,27.367718999812496,,0,0,1
RDDM + NB,0.6252631578947369,,63992,21.404925999377156,,0,0,1
CDDM + NB,0.6252631578947369,,8944,49.62977000104729,,0,0,1
HDDM_A_test + NB,0.6252631578947369,,1264,27.85605400094937,,0,0,1
RDDM + NB,0.6252631578947369,,64088,22.536286000104155,,0,1,1
CDDM + NB,0.6252631578947369,,8944,51.983561999804806,,0,0,1
HDDM_A_test + NB,0.6252631578947369,,1232,30.209903001377825,,0,0,1
RDDM + NB,0.6252631578947369,,64056,24.09187800003565,,0,0,1
CDDM + NB,0.6252631578947369,,8944,51.17762500049139,,0,0,1
HDDM_A_test + NB,0.6252631578947369,,1232,27.71766699879663,,0,0,1
RDDM + NB,0.6252631578947369,,63992,23.48735600025975,,0,0,1
CDDM + NB,0.6252631578947369,,8944,53.44456800048647,,0,0,1
HDDM_A_test + NB,0.6252631578947369,,1264,27.25454599931254,,0,0,1
RDDM + NB,0.6252631578947369,,64024,21.329033001165953,,0,1,1
CDDM + NB,0.6252631578947369,,8944,52.93029000131355,,0,0,1
HDDM_A_test + NB,0.6252631578947369,,1264,27.106609000838944,,0,0,1
RDDM + NB,0.6252631578947369,,63992,25.056673999642953,,0,0,1
CDDM + NB,0.6252631578947369,,8944,55.788784000469605,,0,0,1
HDDM_A_test + NB,0.6252631578947369,,1296,31.256545000360347,,0,0,1
RDDM + NB,0.6252631578947369,,63976,22.476313999504782,,0,1,1
CDDM + NB,0.6252631578947369,,8944,55.02249799974379,,0,0,1
HDDM_A_test + NB,0.6252631578947369,,1264,27.156590000231517,,0,0,1
RDDM + NB,0.6252631578947369,,63992,21.31789499981096,,0,0,1
CDDM + NB,0.6252631578947369,,8944,49.76368600000569,,0,0,1
HDDM_A_test + NB,0.6252631578947369,,1296,32.455526999910944,,0,0,1
RDDM + NB,0.6252631578947369,,64024,27.500056001372286,,0,3,1
CDDM + NB,0.6252631578947369,,8944,56.74541799999133,,0,0,1
HDDM_A_test + NB,0.6252631578947369,,1264,26.956607998727122,,0,0,1
RDDM + NB,0.6252631578947369,,64024,21.34975300032238,,0,1,1
CDDM + NB,0.6252631578947369,,8944,49.07664099846443,,0,0,1
HDDM_A_test + NB,0.6252631578947369,,1200,26.46921999985352,,0,0,1
RDDM + NB,0.6252631578947369,,63992,22.092885999882128,,0,0,1
CDDM + NB,0.6252631578947369,,8944,50.335388999883435,,0,0,1
HDDM_A_test + NB,0.6252631578947369,,1264,27.278133999061538,,0,0,1
RDDM + NB,0.6252631578947369,,63992,21.469508999871323,,0,0,1
CDDM + NB,0.6252631578947369,,8944,49.75867400025891,,0,0,1
HDDM_A_test + NB,0.6252631578947369,,1296,26.94290799990995,,0,0,1
RDDM + NB,0.6252631578947369,,63992,21.166943999560317,,0,0,1
CDDM + NB,0.6252631578947369,,8944,49.44048800098244,,0,0,1
HDDM_A_test + NB,0.6252631578947369,,1232,28.635813998334925,,0,0,1
RDDM + NB,0.6252631578947369,,63976,21.87974300068163,,0,1,1
CDDM + NB,0.6252631578947369,,8944,49.55087099915545,,0,0,1
HDDM_A_test + NB,0.6252631578947369,,1200,26.902622999841697,,0,0,1
RDDM + NB,0.6252631578947369,,63992,21.829593999427743,,0,0,1
CDDM + NB,0.6252631578947369,,8944,50.68707999998878,,0,0,1
HDDM_A_test + NB,0.6252631578947369,,1264,26.696302000345895,,0,0,1
RDDM + NB,0.6252631578947369,,63992,22.031723001418868,,0,0,1
CDDM + NB,0.6252631578947369,,8944,49.049559000195586,,0,0,1
HDDM_A_test + NB,0.6252631578947369,,1232,31.028737999804434,,0,0,1
RDDM + NB,0.6252631578947369,,63976,21.545575000345707,,0,1,1
CDDM + NB,0.6252631578947369,,8944,49.41564000000653,,0,0,1
HDDM_A_test + NB,0.6252631578947369,,1264,27.98897199863859,,0,0,1
RDDM + NB,0.6252631578947369,,64024,21.37384799971187,,0,1,1
CDDM + NB,0.6252631578947369,,8944,49.99249799948302,,0,0,1
HDDM_A_test + NB,0.6252631578947369,,1296,27.38455899998371,,0,0,1
RDDM + NB,0.6252631578947369,,63976,21.47107699966,,0,1,1
CDDM + NB,0.6252631578947369,,8944,49.7808050004096,,0,0,1
HDDM_A_test + NB,0.6252631578947369,,1264,26.825418999578687,,0,0,1
RDDM + NB,0.6252631578947369,,64024,21.337845000743982,,0,1,1
CDDM + NB,0.6252631578947369,,8944,49.02387800029828,,0,0,1
HDDM_A_test + NB,0.6252631578947369,,1264,26.64408700002241,,0,0,1
RDDM + NB,0.6252631578947369,,64024,21.768952999991598,,0,2,1
CDDM + NB,0.6252631578947369,,8944,58.13804700119363,,0,0,1
HDDM_A_test + NB,0.6252631578947369,,1264,27.108856000268133,,0,0,1
RDDM + NB,0.6252631578947369,,64024,21.366386999943643,,0,1,1
CDDM + NB,0.6252631578947369,,8944,53.42045999896072,,0,0,1
HDDM_A_test + NB,0.6252631578947369,,1264,27.042976000302588,,0,0,1
RDDM + NB,0.6252631578947369,,64024,21.316870999726234,,0,2,1
CDDM + NB,0.6252631578947369,,8944,49.28152699903876,,0,0,1
HDDM_A_test + NB,0.6252631578947369,,1200,26.987948000169126,,0,0,1
RDDM + NB,0.6252631578947369,,63992,21.433587999126757,,0,0,1
CDDM + NB,0.6252631578947369,,8944,48.674376999770175,,0,0,1
HDDM_A_test + NB,0.6252631578947369,,1296,31.838233000598848,,0,0,1
RDDM + NB,0.6252631578947369,,64024,25.593909000235726,,0,2,1
CDDM + NB,0.6252631578947369,,8944,50.780827999915346,,0,0,1
HDDM_A_test + NB,0.6252631578947369,,1296,26.441694999448373,,0,0,1
RDDM + NB,0.6252631578947369,,64024,20.999860998927034,,0,3,1
CDDM + NB,0.6252631578947369,,8944,49.90911900131323,,0,0,1
HDDM_A_test + NB,0.6252631578947369,,1232,27.02617300019483,,0,0,1
RDDM + NB,0.6252631578947369,,64024,21.225014999799896,,0,1,1
CDDM + NB,0.6252631578947369,,8944,49.54333299974678,,0,0,1
HDDM_A_test + NB,0.6252631578947369,,1264,26.864765999562223,,0,0,1
RDDM + NB,0.6252631578947369,,63992,23.612348000824568,,0,0,1
CDDM + NB,0.6252631578947369,,8944,50.58144800023001,,0,0,1
HDDM_A_test + NB,0.6252631578947369,,1232,26.762509000036516,,0,0,1
RDDM + NB,0.6252631578947369,,63976,21.251451998978155,,0,2,1
CDDM + NB,0.6252631578947369,,8944,49.6676689999731,,0,0,1
