Experiment,Parameter,Outcome,Memory,Runtime,Detection delay,TP,FP,FN
EDDM,0.5210526315789474,,1472.0,45.57534600098734,255.0,0.0,4.0,1.0
EWMA,0.5210526315789474,,960.0,39.82967699994333,5.0,1.0,4.0,0.0
FHDDM,0.5210526315789474,,1744.0,36.123041001701495,51.0,1.0,0.0,0.0
FHDDMS,0.5210526315789474,,1920.0,50.94711099809501,74.0,1.0,0.0,0.0
FHDDMS.add,0.5210526315789474,,1224.0,39.879492000181926,74.0,1.0,0.0,0.0
HDDM.A.test,0.5210526315789474,,1296.0,50.82433999996283,76.0,1.0,0.0,0.0
HDDM.W.test,0.5210526315789474,,2520.0,51.950290999229765,93.0,1.0,0.0,0.0
MDDM.A.100,0.5210526315789474,,1976.0,87.83992600001511,58.0,1.0,0.0,0.0
MDDM.E.100,0.5210526315789474,,1968.0,73.7244970005122,24.0,1.0,0.0,0.0
MDDM.G.100,0.5210526315789474,,1968.0,67.90098200144712,50.0,1.0,0.0,0.0
NO_DETECTION,0.5210526315789474,,320.0,33.11675399891101,255.0,0.0,0.0,1.0
PageHinkley,0.5210526315789474,,960.0,36.98753500066232,242.0,1.0,0.0,0.0
RDDM,0.5210526315789474,,63976.0,39.99823100093636,54.0,1.0,0.0,0.0
SeqDrift2,0.5210526315789474,,30272.0,45.67917399981525,199.0,1.0,0.0,0.0
ADWIN,0.5210526315789474,,6536.0,65.25486600003205,55.0,1.0,0.0,0.0
BWAF,0.5210526315789474,,1024.0,101.26225500061992,9.0,1.0,4.0,0.0
CDDM,0.5210526315789474,,8944.0,111.70996399960131,128.0,1.0,0.0,0.0
CUSUM,0.5210526315789474,,880.0,36.37490699838963,146.0,1.0,0.0,0.0
DDM,0.5210526315789474,,904.0,39.063338001142256,76.0,1.0,2.0,0.0
EDDM,0.5210526315789474,,1472.0,34.49472300053458,51.0,1.0,3.0,0.0
EWMA,0.5210526315789474,,960.0,40.35446299894829,17.0,1.0,3.0,0.0
FHDDM,0.5210526315789474,,1744.0,36.36555499906535,90.0,1.0,0.0,0.0
FHDDMS,0.5210526315789474,,1920.0,52.02455000107875,69.0,1.0,0.0,0.0
FHDDMS.add,0.5210526315789474,,1224.0,39.939367001352366,74.0,1.0,0.0,0.0
HDDM.A.test,0.5210526315789474,,1264.0,54.15867899864679,47.0,1.0,0.0,0.0
HDDM.W.test,0.5210526315789474,,2520.0,54.8879140005738,49.0,1.0,0.0,0.0
MDDM.A.100,0.5210526315789474,,1976.0,88.9874240019708,74.0,1.0,0.0,0.0
MDDM.E.100,0.5210526315789474,,1968.0,66.4257379976334,117.0,1.0,0.0,0.0
MDDM.G.100,0.5210526315789474,,1968.0,67.5779249977495,75.0,1.0,0.0,0.0
NO_DETECTION,0.5210526315789474,,320.0,33.373076003044844,255.0,0.0,0.0,1.0
PageHinkley,0.5210526315789474,,960.0,35.29077099665301,231.0,1.0,0.0,0.0
RDDM,0.5210526315789474,,63976.0,40.09021199817653,14.0,1.0,3.0,0.0
SeqDrift2,0.5210526315789474,,30272.0,46.47800399834523,199.0,1.0,0.0,0.0
ADWIN,0.5731578947368421,,6544.0,78.42998100022669,151.0,1.0,0.0,0.0
BWAF,0.5731578947368421,,1024.0,115.06100200131186,48.0,1.0,1.0,0.0
CDDM,0.5731578947368421,,8944.0,111.16801499883877,141.0,1.0,0.0,0.0
CUSUM,0.5731578947368421,,880.0,35.609463000582764,174.0,1.0,0.0,0.0
DDM,0.5731578947368421,,904.0,36.708780000481056,106.0,1.0,0.0,0.0
EDDM,0.5731578947368421,,1408.0,33.89459000027273,57.0,1.0,6.0,0.0
EWMA,0.5731578947368421,,960.0,39.94037399752415,255.0,0.0,5.0,1.0
FHDDM,0.5731578947368421,,1744.0,35.31212300003972,67.0,1.0,0.0,0.0
FHDDMS,0.5731578947368421,,1920.0,51.72983899683459,61.0,1.0,0.0,0.0
FHDDMS.add,0.5731578947368421,,1224.0,40.414376999251544,99.0,1.0,0.0,0.0
HDDM.A.test,0.5731578947368421,,1232.0,50.85270900235628,36.0,1.0,0.0,0.0
HDDM.W.test,0.5731578947368421,,2520.0,65.27404499865952,87.0,1.0,0.0,0.0
MDDM.A.100,0.5731578947368421,,1976.0,104.18839300109539,89.0,1.0,0.0,0.0
MDDM.E.100,0.5731578947368421,,1968.0,77.8519019986561,72.0,1.0,0.0,0.0
MDDM.G.100,0.5731578947368421,,1968.0,81.88459200027864,62.0,1.0,0.0,0.0
NO_DETECTION,0.5731578947368421,,320.0,44.91426900131046,255.0,0.0,0.0,1.0
PageHinkley,0.5731578947368421,,960.0,35.946255000453675,255.0,0.0,1.0,1.0
RDDM,0.5731578947368421,,63976.0,39.58919300202979,39.0,1.0,1.0,0.0
SeqDrift2,0.5731578947368421,,30272.0,45.89185700024245,199.0,1.0,0.0,0.0
ADWIN,0.5731578947368421,,6512.0,66.17696399916895,87.0,1.0,0.0,0.0
BWAF,0.5731578947368421,,1024.0,101.8353469989961,17.0,1.0,4.0,0.0
CDDM,0.5731578947368421,,8944.0,94.7514819999924,159.0,1.0,0.0,0.0
CUSUM,0.5731578947368421,,880.0,37.22569800083875,255.0,0.0,1.0,1.0
DDM,0.5731578947368421,,904.0,39.305361002334394,255.0,0.0,1.0,1.0
EDDM,0.5731578947368421,,1472.0,35.03114299746812,43.0,1.0,4.0,0.0
EWMA,0.5731578947368421,,960.0,42.121460999624105,4.0,1.0,9.0,0.0
FHDDM,0.5731578947368421,,1744.0,36.51689799880842,57.0,1.0,0.0,0.0
FHDDMS,0.5731578947368421,,1920.0,50.830315998609876,58.0,1.0,0.0,0.0
FHDDMS.add,0.5731578947368421,,1224.0,39.56495700185769,255.0,0.0,1.0,1.0
HDDM.A.test,0.5731578947368421,,1296.0,51.015556000493234,60.0,1.0,0.0,0.0
HDDM.W.test,0.5731578947368421,,2520.0,53.25260400059051,162.0,1.0,0.0,0.0
MDDM.A.100,0.5731578947368421,,1976.0,96.26962100082892,93.0,1.0,0.0,0.0
MDDM.E.100,0.5731578947368421,,1968.0,80.23159500226029,94.0,1.0,0.0,0.0
MDDM.G.100,0.5731578947368421,,1968.0,82.90481499716407,65.0,1.0,0.0,0.0
NO_DETECTION,0.5731578947368421,,320.0,32.54376099721412,255.0,0.0,0.0,1.0
PageHinkley,0.5731578947368421,,960.0,35.459220001939684,255.0,0.0,1.0,1.0
RDDM,0.5731578947368421,,64024.0,41.4236289980181,13.0,1.0,0.0,0.0
SeqDrift2,0.5731578947368421,,30272.0,46.240902000135975,199.0,1.0,0.0,0.0
ADWIN,0.5731578947368421,,6528.0,65.6606369993824,183.0,1.0,0.0,0.0
BWAF,0.5731578947368421,,1024.0,98.30651599986595,6.0,1.0,1.0,0.0
CDDM,0.5731578947368421,,8944.0,94.68815199943492,101.0,1.0,0.0,0.0
CUSUM,0.5731578947368421,,880.0,38.73776000182261,219.0,1.0,0.0,0.0
DDM,0.5731578947368421,,904.0,37.74606099977973,146.0,1.0,1.0,0.0
EDDM,0.5731578947368421,,1472.0,34.34478000053787,14.0,1.0,4.0,0.0
EWMA,0.5731578947368421,,960.0,40.05134500039276,13.0,1.0,3.0,0.0
FHDDM,0.5731578947368421,,1744.0,35.99898399988888,64.0,1.0,0.0,0.0
FHDDMS,0.5731578947368421,,1920.0,50.80321299828938,27.0,1.0,0.0,0.0
FHDDMS.add,0.5731578947368421,,1224.0,41.069056002015714,99.0,1.0,0.0,0.0
HDDM.A.test,0.5731578947368421,,1296.0,55.06458700256189,36.0,1.0,0.0,0.0
HDDM.W.test,0.5731578947368421,,2520.0,53.18204700233764,64.0,1.0,0.0,0.0
MDDM.A.100,0.5731578947368421,,1976.0,101.7671910012723,90.0,1.0,0.0,0.0
MDDM.E.100,0.5731578947368421,,1968.0,78.3631289996265,54.0,1.0,0.0,0.0
MDDM.G.100,0.5731578947368421,,1968.0,67.87456800157088,74.0,1.0,0.0,0.0
NO_DETECTION,0.5731578947368421,,320.0,33.71122400130844,255.0,0.0,0.0,1.0
PageHinkley,0.5731578947368421,,960.0,36.2093499970797,255.0,0.0,1.0,1.0
RDDM,0.5731578947368421,,64024.0,39.76273100124672,21.0,1.0,0.0,0.0
SeqDrift2,0.5731578947368421,,30272.0,45.151253001677105,199.0,1.0,0.0,0.0
ADWIN,0.5731578947368421,,6536.0,65.72878400038462,119.0,1.0,0.0,0.0
BWAF,0.5731578947368421,,1024.0,106.66218900223612,22.0,1.0,2.0,0.0
CDDM,0.5731578947368421,,8944.0,125.40009900112636,132.0,1.0,0.0,0.0
CUSUM,0.5731578947368421,,880.0,44.81000099985977,226.0,1.0,0.0,0.0
DDM,0.5731578947368421,,904.0,37.28615500222077,94.0,1.0,1.0,0.0
EDDM,0.5731578947368421,,1472.0,33.9740579984209,49.0,1.0,4.0,0.0
EWMA,0.5731578947368421,,960.0,40.64131799896131,3.0,1.0,8.0,0.0
FHDDM,0.5731578947368421,,1744.0,35.1875199994538,49.0,1.0,0.0,0.0
FHDDMS,0.5731578947368421,,1920.0,51.60290200001327,53.0,1.0,0.0,0.0
FHDDMS.add,0.5731578947368421,,1224.0,41.61563299931004,149.0,1.0,0.0,0.0
HDDM.A.test,0.5731578947368421,,1200.0,51.002483000047505,65.0,1.0,0.0,0.0
HDDM.W.test,0.5731578947368421,,2520.0,52.287001999502536,122.0,1.0,0.0,0.0
MDDM.A.100,0.5731578947368421,,1976.0,102.03062299842713,56.0,1.0,0.0,0.0
MDDM.E.100,0.5731578947368421,,1968.0,78.88547399852541,103.0,1.0,0.0,0.0
MDDM.G.100,0.5731578947368421,,1968.0,67.93226300214883,71.0,1.0,0.0,0.0
NO_DETECTION,0.5731578947368421,,320.0,32.56029500334989,255.0,0.0,0.0,1.0
PageHinkley,0.5731578947368421,,960.0,37.09787100160611,255.0,0.0,1.0,1.0
RDDM,0.5731578947368421,,64024.0,39.37014699840802,38.0,1.0,0.0,0.0
SeqDrift2,0.5731578947368421,,30272.0,45.97736199866631,199.0,1.0,0.0,0.0
ADWIN,0.5731578947368421,,6416.0,65.26171999939834,215.0,1.0,0.0,0.0
BWAF,0.5731578947368421,,1024.0,100.94902800119598,52.0,1.0,1.0,0.0
CDDM,0.5731578947368421,,8944.0,124.91516799855162,194.0,1.0,0.0,0.0
CUSUM,0.5731578947368421,,880.0,48.17647600066266,204.0,1.0,0.0,0.0
DDM,0.5731578947368421,,904.0,37.87610400104313,67.0,1.0,1.0,0.0
EDDM,0.5731578947368421,,1472.0,34.257769999385346,73.0,1.0,5.0,0.0
EWMA,0.5731578947368421,,960.0,40.06071300318581,11.0,1.0,4.0,0.0
FHDDM,0.5731578947368421,,1744.0,35.266263999801595,87.0,1.0,0.0,0.0
FHDDMS,0.5731578947368421,,1920.0,52.34977900181548,202.0,1.0,0.0,0.0
FHDDMS.add,0.5731578947368421,,1224.0,42.96283499934361,124.0,1.0,0.0,0.0
HDDM.A.test,0.5731578947368421,,1296.0,51.86817000139854,56.0,1.0,0.0,0.0
HDDM.W.test,0.5731578947368421,,2520.0,52.67711499982397,114.0,1.0,0.0,0.0
MDDM.A.100,0.5731578947368421,,1976.0,101.3866749999579,46.0,1.0,0.0,0.0
MDDM.E.100,0.5731578947368421,,1968.0,77.78801699896576,77.0,1.0,0.0,0.0
MDDM.G.100,0.5731578947368421,,1968.0,81.94565300073009,64.0,1.0,0.0,0.0
NO_DETECTION,0.5731578947368421,,320.0,33.61825100000715,255.0,0.0,0.0,1.0
PageHinkley,0.5731578947368421,,960.0,35.53127300256165,255.0,0.0,1.0,1.0
RDDM,0.5731578947368421,,64088.0,39.83100699770148,19.0,1.0,1.0,0.0
SeqDrift2,0.5731578947368421,,30272.0,45.2550850022817,199.0,1.0,0.0,0.0
ADWIN,0.5731578947368421,,6464.0,66.75174799966044,183.0,1.0,0.0,0.0
BWAF,0.5731578947368421,,1024.0,101.07238700220478,37.0,1.0,1.0,0.0
CDDM,0.5731578947368421,,8944.0,91.92388800147455,129.0,1.0,0.0,0.0
CUSUM,0.5731578947368421,,880.0,36.070465001103,245.0,1.0,0.0,0.0
DDM,0.5731578947368421,,904.0,49.684990000969265,91.0,1.0,0.0,0.0
EDDM,0.5731578947368421,,1472.0,34.453450000000885,29.0,1.0,5.0,0.0
EWMA,0.5731578947368421,,960.0,40.13658999974723,16.0,1.0,6.0,0.0
FHDDM,0.5731578947368421,,1744.0,35.3945630013186,63.0,1.0,0.0,0.0
FHDDMS,0.5731578947368421,,1920.0,51.13857300239033,193.0,1.0,0.0,0.0
FHDDMS.add,0.5731578947368421,,1224.0,40.365829001530074,174.0,1.0,0.0,0.0
HDDM.A.test,0.5731578947368421,,1232.0,52.15255399889429,46.0,1.0,0.0,0.0
HDDM.W.test,0.5731578947368421,,2520.0,52.66536800263566,255.0,0.0,1.0,1.0
MDDM.A.100,0.5731578947368421,,1976.0,88.4266530010791,60.0,1.0,0.0,0.0
MDDM.E.100,0.5731578947368421,,1968.0,80.77584099737578,74.0,1.0,0.0,0.0
MDDM.G.100,0.5731578947368421,,1968.0,67.00401700072689,58.0,1.0,0.0,0.0
NO_DETECTION,0.5731578947368421,,320.0,32.95691699895542,255.0,0.0,0.0,1.0
PageHinkley,0.5731578947368421,,960.0,35.063540999544784,255.0,0.0,1.0,1.0
RDDM,0.5731578947368421,,64024.0,39.3487549990823,39.0,1.0,1.0,0.0
SeqDrift2,0.5731578947368421,,30272.0,45.10516899972572,199.0,1.0,0.0,0.0
ADWIN,0.5731578947368421,,6408.0,65.095966001536,183.0,1.0,0.0,0.0
BWAF,0.5731578947368421,,1024.0,109.16063799959375,25.0,1.0,4.0,0.0
CDDM,0.5731578947368421,,8944.0,106.19763499926194,143.0,1.0,0.0,0.0
CUSUM,0.5731578947368421,,880.0,36.80827800053521,255.0,0.0,1.0,1.0
DDM,0.5731578947368421,,904.0,37.192359999608016,77.0,1.0,1.0,0.0
EDDM,0.5731578947368421,,1440.0,33.75800700086984,39.0,1.0,3.0,0.0
EWMA,0.5731578947368421,,960.0,39.98012000010931,35.0,1.0,3.0,0.0
FHDDM,0.5731578947368421,,1744.0,36.881963002088014,76.0,1.0,0.0,0.0
FHDDMS,0.5731578947368421,,1920.0,51.11780000152066,65.0,1.0,0.0,0.0
FHDDMS.add,0.5731578947368421,,1224.0,39.714422997349175,124.0,1.0,0.0,0.0
HDDM.A.test,0.5731578947368421,,1200.0,52.1560999986832,119.0,1.0,0.0,0.0
HDDM.W.test,0.5731578947368421,,2520.0,52.76337399845943,79.0,1.0,0.0,0.0
MDDM.A.100,0.5731578947368421,,1976.0,88.47945400339086,80.0,1.0,0.0,0.0
MDDM.E.100,0.5731578947368421,,1968.0,64.86598400078947,44.0,1.0,0.0,0.0
MDDM.G.100,0.5731578947368421,,1968.0,67.19065300057991,92.0,1.0,0.0,0.0
NO_DETECTION,0.5731578947368421,,320.0,33.489513996755704,255.0,0.0,0.0,1.0
PageHinkley,0.5731578947368421,,960.0,35.9578280003916,239.0,1.0,0.0,0.0
RDDM,0.5731578947368421,,64024.0,39.514367999800015,86.0,1.0,0.0,0.0
SeqDrift2,0.5731578947368421,,30272.0,44.77223799767671,199.0,1.0,0.0,0.0
ADWIN,0.5731578947368421,,6512.0,78.07631299874629,151.0,1.0,0.0,0.0
BWAF,0.5731578947368421,,1024.0,101.70949999883305,255.0,0.0,5.0,1.0
CDDM,0.5731578947368421,,8944.0,93.38525099883555,140.0,1.0,0.0,0.0
CUSUM,0.5731578947368421,,880.0,36.39475800082437,244.0,1.0,0.0,0.0
DDM,0.5731578947368421,,904.0,37.58382700107177,99.0,1.0,1.0,0.0
EDDM,0.5731578947368421,,1472.0,34.14272200097912,54.0,1.0,3.0,0.0
EWMA,0.5731578947368421,,960.0,40.253204002510756,9.0,1.0,5.0,0.0
FHDDM,0.5731578947368421,,1744.0,37.190242001088336,86.0,1.0,0.0,0.0
FHDDMS,0.5731578947368421,,1920.0,51.91648899926804,21.0,1.0,0.0,0.0
FHDDMS.add,0.5731578947368421,,1224.0,42.230661998473806,99.0,1.0,0.0,0.0
HDDM.A.test,0.5731578947368421,,1264.0,52.24521799755166,104.0,1.0,0.0,0.0
HDDM.W.test,0.5731578947368421,,2520.0,52.19912000029581,255.0,0.0,1.0,1.0
MDDM.A.100,0.5731578947368421,,1976.0,87.01687199936714,50.0,1.0,0.0,0.0
MDDM.E.100,0.5731578947368421,,1968.0,65.15968100211467,93.0,1.0,0.0,0.0
MDDM.G.100,0.5731578947368421,,1968.0,68.86965599915129,48.0,1.0,0.0,0.0
NO_DETECTION,0.5731578947368421,,320.0,33.489458000985906,255.0,0.0,0.0,1.0
PageHinkley,0.5731578947368421,,960.0,35.9466740010248,255.0,0.0,1.0,1.0
RDDM,0.5731578947368421,,64088.0,41.2805269988894,53.0,1.0,1.0,0.0
SeqDrift2,0.5731578947368421,,30272.0,45.45186999894213,199.0,1.0,0.0,0.0
ADWIN,0.5731578947368421,,6600.0,64.96062400037772,119.0,1.0,0.0,0.0
BWAF,0.5731578947368421,,1024.0,99.10478299934766,40.0,1.0,1.0,0.0
CDDM,0.5731578947368421,,8944.0,92.92707799977507,185.0,1.0,0.0,0.0
CUSUM,0.5731578947368421,,880.0,35.77516899895272,255.0,0.0,1.0,1.0
DDM,0.5731578947368421,,904.0,39.33369899823447,255.0,0.0,1.0,1.0
EDDM,0.5731578947368421,,1472.0,34.29169500304852,53.0,1.0,1.0,0.0
EWMA,0.5731578947368421,,960.0,55.493936997663695,6.0,1.0,5.0,0.0
FHDDM,0.5731578947368421,,1744.0,35.11803799847257,87.0,1.0,0.0,0.0
FHDDMS,0.5731578947368421,,1920.0,53.61321899908944,28.0,1.0,0.0,0.0
FHDDMS.add,0.5731578947368421,,1224.0,40.408356002444634,99.0,1.0,0.0,0.0
HDDM.A.test,0.5731578947368421,,1200.0,50.532077002571896,69.0,1.0,0.0,0.0
HDDM.W.test,0.5731578947368421,,2520.0,52.69791799946688,51.0,1.0,0.0,0.0
MDDM.A.100,0.5731578947368421,,1976.0,89.22153899766272,41.0,1.0,0.0,0.0
MDDM.E.100,0.5731578947368421,,1968.0,64.93445399974007,59.0,1.0,0.0,0.0
MDDM.G.100,0.5731578947368421,,1968.0,70.38307699986035,70.0,1.0,0.0,0.0
NO_DETECTION,0.5731578947368421,,320.0,32.96689300259459,255.0,0.0,0.0,1.0
PageHinkley,0.5731578947368421,,960.0,35.37740600222605,221.0,1.0,0.0,0.0
RDDM,0.5731578947368421,,64024.0,40.81844499887666,17.0,1.0,1.0,0.0
SeqDrift2,0.5731578947368421,,30272.0,46.134115000313614,199.0,1.0,0.0,0.0
ADWIN,0.5731578947368421,,6536.0,64.94770800054539,119.0,1.0,0.0,0.0
BWAF,0.5731578947368421,,1024.0,99.71456199855311,255.0,0.0,1.0,1.0
CDDM,0.5731578947368421,,8944.0,94.31267099716933,106.0,1.0,0.0,0.0
CUSUM,0.5731578947368421,,880.0,49.69350299870712,255.0,0.0,1.0,1.0
DDM,0.5731578947368421,,904.0,38.01050399852102,104.0,1.0,0.0,0.0
EDDM,0.5731578947368421,,1472.0,34.31912199812359,107.0,1.0,4.0,0.0
EWMA,0.5731578947368421,,960.0,41.043601999263046,29.0,1.0,5.0,0.0
FHDDM,0.5731578947368421,,1744.0,37.08364500198513,79.0,1.0,0.0,0.0
FHDDMS,0.5731578947368421,,1920.0,50.70259499916574,131.0,1.0,0.0,0.0
FHDDMS.add,0.5731578947368421,,1224.0,41.05483599778381,99.0,1.0,0.0,0.0
HDDM.A.test,0.5731578947368421,,1232.0,53.591264000715455,98.0,1.0,0.0,0.0
HDDM.W.test,0.5731578947368421,,2520.0,52.686163999169366,126.0,1.0,0.0,0.0
MDDM.A.100,0.5731578947368421,,1976.0,101.27480800292687,79.0,1.0,0.0,0.0
MDDM.E.100,0.5731578947368421,,1968.0,78.21978900028626,149.0,1.0,0.0,0.0
MDDM.G.100,0.5731578947368421,,1968.0,81.68646999911289,65.0,1.0,0.0,0.0
NO_DETECTION,0.5731578947368421,,320.0,33.716141999320826,255.0,0.0,0.0,1.0
PageHinkley,0.5731578947368421,,960.0,35.58976700151106,255.0,0.0,1.0,1.0
RDDM,0.5731578947368421,,64024.0,41.54295899934368,30.0,1.0,1.0,0.0
SeqDrift2,0.5731578947368421,,30272.0,45.338591997278854,199.0,1.0,0.0,0.0
ADWIN,0.6252631578947369,,6544.0,65.06027599971276,255.0,0.0,1.0,1.0
BWAF,0.6252631578947369,,1024.0,100.93906900146976,24.0,1.0,3.0,0.0
CDDM,0.6252631578947369,,8944.0,93.05861400207505,163.0,1.0,0.0,0.0
CUSUM,0.6252631578947369,,880.0,48.72635500214528,255.0,0.0,1.0,1.0
DDM,0.6252631578947369,,904.0,37.16414299924509,99.0,1.0,1.0,0.0
EDDM,0.6252631578947369,,1472.0,34.06879000249319,255.0,0.0,6.0,1.0
EWMA,0.6252631578947369,,960.0,41.63693699956639,29.0,1.0,2.0,0.0
FHDDM,0.6252631578947369,,1744.0,36.00780299893813,90.0,1.0,0.0,0.0
FHDDMS,0.6252631578947369,,1920.0,54.35133300125017,240.0,1.0,0.0,0.0
FHDDMS.add,0.6252631578947369,,1224.0,40.132422000169754,149.0,1.0,0.0,0.0
HDDM.A.test,0.6252631578947369,,1296.0,51.3286799978232,139.0,1.0,0.0,0.0
HDDM.W.test,0.6252631578947369,,2520.0,52.924914001778234,40.0,1.0,0.0,0.0
MDDM.A.100,0.6252631578947369,,1976.0,102.48534299898893,70.0,1.0,0.0,0.0
MDDM.E.100,0.6252631578947369,,1968.0,79.27242399819079,48.0,1.0,0.0,0.0
MDDM.G.100,0.6252631578947369,,1968.0,81.90872300110641,50.0,1.0,0.0,0.0
NO_DETECTION,0.6252631578947369,,320.0,45.11842899955809,255.0,0.0,0.0,1.0
PageHinkley,0.6252631578947369,,960.0,48.81162500169012,255.0,0.0,1.0,1.0
RDDM,0.6252631578947369,,64024.0,52.85511799957021,87.0,1.0,0.0,0.0
SeqDrift2,0.6252631578947369,,30272.0,45.00024899971322,199.0,1.0,0.0,0.0
ADWIN,0.6252631578947369,,6440.0,65.41656099943793,183.0,1.0,0.0,0.0
BWAF,0.6252631578947369,,1024.0,106.95777100045234,40.0,1.0,1.0,0.0
CDDM,0.6252631578947369,,8944.0,92.57285600324394,145.0,1.0,0.0,0.0
CUSUM,0.6252631578947369,,880.0,36.25711600034265,255.0,0.0,1.0,1.0
DDM,0.6252631578947369,,904.0,37.38116599924979,63.0,1.0,2.0,0.0
EDDM,0.6252631578947369,,1440.0,34.20263700172654,59.0,1.0,2.0,0.0
EWMA,0.6252631578947369,,960.0,52.65231299927109,31.0,1.0,2.0,0.0
FHDDM,0.6252631578947369,,1744.0,48.26988900094875,78.0,1.0,0.0,0.0
FHDDMS,0.6252631578947369,,1920.0,52.95165400093538,73.0,1.0,0.0,0.0
FHDDMS.add,0.6252631578947369,,1224.0,39.9489880001056,24.0,1.0,0.0,0.0
HDDM.A.test,0.6252631578947369,,1200.0,51.642605001688935,255.0,0.0,1.0,1.0
HDDM.W.test,0.6252631578947369,,2520.0,52.828227999270894,255.0,0.0,1.0,1.0
MDDM.A.100,0.6252631578947369,,1976.0,88.32288600024185,67.0,1.0,0.0,0.0
MDDM.E.100,0.6252631578947369,,1968.0,64.97433799813734,255.0,0.0,1.0,1.0
MDDM.G.100,0.6252631578947369,,1968.0,67.98413000069559,255.0,0.0,1.0,1.0
NO_DETECTION,0.6252631578947369,,320.0,42.062282998813316,255.0,0.0,0.0,1.0
PageHinkley,0.6252631578947369,,960.0,36.306863999925554,255.0,0.0,1.0,1.0
RDDM,0.6252631578947369,,64024.0,39.48453399789287,50.0,1.0,1.0,0.0
SeqDrift2,0.6252631578947369,,30272.0,45.41204000270227,199.0,1.0,0.0,0.0
ADWIN,0.6252631578947369,,6480.0,65.56418399850372,87.0,1.0,0.0,0.0
BWAF,0.6252631578947369,,1024.0,100.41229000125895,53.0,1.0,1.0,0.0
CDDM,0.6252631578947369,,8944.0,93.86024299965356,196.0,1.0,0.0,0.0
CUSUM,0.6252631578947369,,880.0,36.353914001665544,255.0,0.0,1.0,1.0
DDM,0.6252631578947369,,904.0,48.78298300172901,66.0,1.0,1.0,0.0
EDDM,0.6252631578947369,,1472.0,34.26314600073965,58.0,1.0,5.0,0.0
EWMA,0.6252631578947369,,960.0,39.809272002457874,9.0,1.0,2.0,0.0
FHDDM,0.6252631578947369,,1744.0,36.176866000459995,104.0,1.0,0.0,0.0
FHDDMS,0.6252631578947369,,1920.0,51.09062699921196,83.0,1.0,0.0,0.0
FHDDMS.add,0.6252631578947369,,1224.0,39.777104000677355,99.0,1.0,0.0,0.0
HDDM.A.test,0.6252631578947369,,1232.0,50.9044289974554,174.0,1.0,0.0,0.0
HDDM.W.test,0.6252631578947369,,2520.0,53.58735800109571,91.0,1.0,0.0,0.0
MDDM.A.100,0.6252631578947369,,1976.0,89.91920500193373,93.0,1.0,0.0,0.0
MDDM.E.100,0.6252631578947369,,1968.0,77.90213900079834,255.0,0.0,1.0,1.0
MDDM.G.100,0.6252631578947369,,1968.0,67.44318100027158,209.0,1.0,0.0,0.0
NO_DETECTION,0.6252631578947369,,320.0,34.04090200274368,255.0,0.0,0.0,1.0
PageHinkley,0.6252631578947369,,960.0,36.34368599887239,255.0,0.0,1.0,1.0
RDDM,0.6252631578947369,,64024.0,40.68820799875539,81.0,1.0,0.0,0.0
SeqDrift2,0.6252631578947369,,30272.0,45.568949997687014,199.0,1.0,0.0,0.0
ADWIN,0.6252631578947369,,6560.0,65.98237200159929,247.0,1.0,0.0,0.0
BWAF,0.6252631578947369,,1024.0,99.41957300179638,2.0,1.0,1.0,0.0
CDDM,0.6252631578947369,,8944.0,99.57219799980521,125.0,1.0,0.0,0.0
CUSUM,0.6252631578947369,,880.0,41.77495300245937,255.0,0.0,1.0,1.0
DDM,0.6252631578947369,,904.0,36.52229100043769,81.0,1.0,1.0,0.0
EDDM,0.6252631578947369,,1440.0,33.59683899907395,16.0,1.0,4.0,0.0
EWMA,0.6252631578947369,,960.0,40.70081999816466,13.0,1.0,4.0,0.0
FHDDM,0.6252631578947369,,1744.0,36.22597899811808,133.0,1.0,0.0,0.0
FHDDMS,0.6252631578947369,,1920.0,52.19129100078135,55.0,1.0,0.0,0.0
FHDDMS.add,0.6252631578947369,,1224.0,39.62272199714789,255.0,0.0,1.0,1.0
HDDM.A.test,0.6252631578947369,,1264.0,54.105448001791956,221.0,1.0,0.0,0.0
HDDM.W.test,0.6252631578947369,,2520.0,63.97099700188846,37.0,1.0,0.0,0.0
MDDM.A.100,0.6252631578947369,,1976.0,87.49275299851433,238.0,1.0,0.0,0.0
MDDM.E.100,0.6252631578947369,,1968.0,64.89681400125846,201.0,1.0,0.0,0.0
MDDM.G.100,0.6252631578947369,,1968.0,68.01347399959923,227.0,1.0,0.0,0.0
NO_DETECTION,0.6252631578947369,,320.0,32.90901899890741,255.0,0.0,0.0,1.0
PageHinkley,0.6252631578947369,,960.0,36.39660900080344,255.0,0.0,1.0,1.0
RDDM,0.6252631578947369,,64024.0,39.935462998982985,174.0,1.0,0.0,0.0
SeqDrift2,0.6252631578947369,,30272.0,46.22711100091692,199.0,1.0,0.0,0.0
ADWIN,0.6252631578947369,,6568.0,74.2035980001674,247.0,1.0,0.0,0.0
BWAF,0.6252631578947369,,1024.0,106.17681299845572,43.0,1.0,2.0,0.0
CDDM,0.6252631578947369,,8944.0,92.37569700053427,153.0,1.0,0.0,0.0
CUSUM,0.6252631578947369,,880.0,36.22961799919722,255.0,0.0,1.0,1.0
DDM,0.6252631578947369,,904.0,37.42562899788027,255.0,0.0,2.0,1.0
EDDM,0.6252631578947369,,1472.0,34.29353599858587,7.0,1.0,4.0,0.0
